internal_id,name,rarity,types,serie_id,serie_name,set_id,set_name,release_date
4,Team Aqua's Manectric,Rare,"['Lightning', 'Darkness']",ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
5,Team Aqua's Sharpedo,Rare,"['Water', 'Darkness']",ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
6,Team Aqua's Walrein,Rare,"['Water', 'Darkness']",ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
7,Team Magma's Aggron,Rare,"['Fighting', 'Darkness']",ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
8,Team Magma's Claydol,Rare,"['Psychic', 'Darkness']",ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
9,Team Magma's Groudon,Rare,"['Fighting', 'Darkness']",ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
10,Team Magma's Houndoom,Rare,"['Fire', 'Darkness']",ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
11,Team Magma's Rhydon,Rare,"['Fighting', 'Darkness']",ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
12,Team Magma's Torkoal,Rare,"['Fire', 'Darkness']",ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
13,Raichu,Rare,['Lightning'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
14,Team Aqua's Crawdaunt,Rare,['Water'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
15,Team Aqua's Mightyena,Rare,['Darkness'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
16,Team Aqua's Sealeo,Rare,['Water'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
17,Team Aqua's Seviper,Rare,['Grass'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
18,Team Aqua's Sharpedo,Rare,['Water'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
19,Team Magma's Camerupt,Rare,['Fire'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
20,Team Magma's Lairon,Rare,['Fighting'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
21,Team Magma's Mightyena,Rare,['Darkness'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
22,Team Magma's Rhydon,Rare,['Fighting'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
23,Team Magma's Zangoose,Rare,['Colorless'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
24,Team Aqua's Cacnea,Uncommon,"['Grass', 'Darkness']",ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
25,Team Aqua's Carvanha,Uncommon,['Water'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
26,Team Aqua's Corphish,Uncommon,['Water'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
27,Team Aqua's Electrike,Uncommon,['Lightning'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
28,Team Aqua's Lanturn,Uncommon,['Lightning'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
29,Team Aqua's Manectric,Uncommon,['Lightning'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
30,Team Aqua's Mightyena,Uncommon,['Darkness'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
31,Team Aqua's Sealeo,Uncommon,['Water'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
32,Team Magma's Baltoy,Uncommon,['Psychic'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
33,Team Magma's Claydol,Uncommon,['Fighting'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
34,Team Magma's Houndoom,Uncommon,['Fire'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
35,Team Magma's Houndour,Uncommon,['Fire'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
36,Team Magma's Lairon,Uncommon,['Fighting'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
37,Team Magma's Mightyena,Uncommon,['Darkness'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
38,Team Magma's Rhyhorn,Uncommon,['Fighting'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
39,Bulbasaur,Common,['Grass'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
40,Cubone,Common,['Fighting'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
41,Jigglypuff,Common,['Colorless'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
42,Meowth,Common,['Colorless'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
43,Pikachu,Common,['Lightning'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
44,Psyduck,Common,['Water'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
45,Slowpoke,Common,['Psychic'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
46,Squirtle,Common,['Water'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
47,Team Aqua's Carvanha,Common,['Water'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
48,Team Aqua's Carvanha,Common,['Water'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
49,Team Aqua's Chinchou,Common,['Lightning'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
50,Team Aqua's Corphish,Common,['Water'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
51,Team Aqua's Corphish,Common,['Water'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
52,Team Aqua's Electrike,Common,['Lightning'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
53,Team Aqua's Electrike,Common,['Lightning'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
54,Team Aqua's Poochyena,Common,['Darkness'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
55,Team Aqua's Poochyena,Common,['Darkness'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
56,Team Aqua's Spheal,Common,['Water'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
57,Team Aqua's Spheal,Common,['Water'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
58,Team Magma's Aron,Common,['Fighting'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
59,Team Magma's Aron,Common,['Fighting'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
60,Team Magma's Baltoy,Common,['Fighting'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
61,Team Magma's Baltoy,Common,['Fighting'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
62,Team Magma's Houndour,Common,['Fire'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
63,Team Magma's Houndour,Common,['Fire'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
64,Team Magma's Numel,Common,['Fire'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
65,Team Magma's Poochyena,Common,['Darkness'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
66,Team Magma's Poochyena,Common,['Darkness'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
67,Team Magma's Rhyhorn,Common,['Fighting'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
68,Team Magma's Rhyhorn,Common,['Fighting'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
89,Blaziken ex,Rare,['Fire'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
90,Cradily ex,Rare,['Grass'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
91,Entei ex,Rare,['Fire'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
92,Raikou ex,Rare,['Lightning'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
93,Sceptile ex,Rare,['Grass'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
94,Suicune ex,Rare,['Water'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
95,Swampert ex,Rare,['Fighting'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
96,Absol,Rare,['Darkness'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
97,Jirachi,Rare,['Psychic'],ex,EX,ex4,Team Magma vs Team Aqua,2004-03-01
1,Banette,Rare,['Psychic'],ex,EX,ex5,Hidden Legends,2004-06-01
2,Claydol,Rare,['Psychic'],ex,EX,ex5,Hidden Legends,2004-06-01
3,Crobat,Rare,['Grass'],ex,EX,ex5,Hidden Legends,2004-06-01
4,Dark Celebi,Rare,"['Grass', 'Darkness']",ex,EX,ex5,Hidden Legends,2004-06-01
5,Electrode,Rare,['Lightning'],ex,EX,ex5,Hidden Legends,2004-06-01
6,Exploud,Rare,['Colorless'],ex,EX,ex5,Hidden Legends,2004-06-01
7,Heracross,Rare,['Grass'],ex,EX,ex5,Hidden Legends,2004-06-01
8,Jirachi,Rare,"['Psychic', 'Metal']",ex,EX,ex5,Hidden Legends,2004-06-01
9,Machamp,Rare,['Fighting'],ex,EX,ex5,Hidden Legends,2004-06-01
10,Medicham,Rare,['Fighting'],ex,EX,ex5,Hidden Legends,2004-06-01
11,Metagross,Rare,"['Psychic', 'Metal']",ex,EX,ex5,Hidden Legends,2004-06-01
12,Milotic,Rare,['Water'],ex,EX,ex5,Hidden Legends,2004-06-01
13,Pinsir,Rare,['Grass'],ex,EX,ex5,Hidden Legends,2004-06-01
14,Shiftry,Rare,['Darkness'],ex,EX,ex5,Hidden Legends,2004-06-01
15,Walrein,Rare,['Water'],ex,EX,ex5,Hidden Legends,2004-06-01
16,Bellossom,Rare,['Grass'],ex,EX,ex5,Hidden Legends,2004-06-01
17,Chimecho,Rare,['Psychic'],ex,EX,ex5,Hidden Legends,2004-06-01
18,Gorebyss,Rare,['Water'],ex,EX,ex5,Hidden Legends,2004-06-01
19,Huntail,Rare,['Water'],ex,EX,ex5,Hidden Legends,2004-06-01
20,Masquerain,Rare,['Grass'],ex,EX,ex5,Hidden Legends,2004-06-01
21,Metang,Rare,['Metal'],ex,EX,ex5,Hidden Legends,2004-06-01
22,Ninetales,Rare,['Fighting'],ex,EX,ex5,Hidden Legends,2004-06-01
23,Rain Castform,Rare,['Water'],ex,EX,ex5,Hidden Legends,2004-06-01
24,Relicanth,Rare,['Water'],ex,EX,ex5,Hidden Legends,2004-06-01
25,Snow-cloud Castform,Rare,['Water'],ex,EX,ex5,Hidden Legends,2004-06-01
26,Sunny Castform,Rare,['Fire'],ex,EX,ex5,Hidden Legends,2004-06-01
27,Tropius,Rare,['Grass'],ex,EX,ex5,Hidden Legends,2004-06-01
28,Beldum,Uncommon,['Metal'],ex,EX,ex5,Hidden Legends,2004-06-01
29,Beldum,Uncommon,['Metal'],ex,EX,ex5,Hidden Legends,2004-06-01
30,Castform,Uncommon,['Colorless'],ex,EX,ex5,Hidden Legends,2004-06-01
31,Claydol,Uncommon,['Fighting'],ex,EX,ex5,Hidden Legends,2004-06-01
32,Corsola,Uncommon,['Water'],ex,EX,ex5,Hidden Legends,2004-06-01
33,Dodrio,Uncommon,['Colorless'],ex,EX,ex5,Hidden Legends,2004-06-01
34,Glalie,Uncommon,['Water'],ex,EX,ex5,Hidden Legends,2004-06-01
35,Gloom,Uncommon,['Grass'],ex,EX,ex5,Hidden Legends,2004-06-01
36,Golbat,Uncommon,['Grass'],ex,EX,ex5,Hidden Legends,2004-06-01
37,Igglybuff,Uncommon,['Colorless'],ex,EX,ex5,Hidden Legends,2004-06-01
38,Lanturn,Uncommon,['Lightning'],ex,EX,ex5,Hidden Legends,2004-06-01
39,Loudred,Uncommon,['Colorless'],ex,EX,ex5,Hidden Legends,2004-06-01
40,Luvdisc,Uncommon,['Water'],ex,EX,ex5,Hidden Legends,2004-06-01
41,Machoke,Uncommon,['Fighting'],ex,EX,ex5,Hidden Legends,2004-06-01
42,Medicham,Uncommon,['Fighting'],ex,EX,ex5,Hidden Legends,2004-06-01
43,Metang,Uncommon,['Psychic'],ex,EX,ex5,Hidden Legends,2004-06-01
44,Metang,Uncommon,['Metal'],ex,EX,ex5,Hidden Legends,2004-06-01
45,Nuzleaf,Uncommon,['Darkness'],ex,EX,ex5,Hidden Legends,2004-06-01
46,Rhydon,Uncommon,['Fighting'],ex,EX,ex5,Hidden Legends,2004-06-01
47,Sealeo,Uncommon,['Water'],ex,EX,ex5,Hidden Legends,2004-06-01
48,Spinda,Uncommon,['Colorless'],ex,EX,ex5,Hidden Legends,2004-06-01
49,Starmie,Uncommon,['Psychic'],ex,EX,ex5,Hidden Legends,2004-06-01
50,Swalot,Uncommon,['Grass'],ex,EX,ex5,Hidden Legends,2004-06-01
51,Tentacruel,Uncommon,['Water'],ex,EX,ex5,Hidden Legends,2004-06-01
52,Baltoy,Common,['Psychic'],ex,EX,ex5,Hidden Legends,2004-06-01
53,Baltoy,Common,['Fighting'],ex,EX,ex5,Hidden Legends,2004-06-01
54,Beldum,Common,['Psychic'],ex,EX,ex5,Hidden Legends,2004-06-01
55,Chikorita,Common,['Grass'],ex,EX,ex5,Hidden Legends,2004-06-01
56,Chinchou,Common,['Lightning'],ex,EX,ex5,Hidden Legends,2004-06-01
57,Chinchou,Common,['Lightning'],ex,EX,ex5,Hidden Legends,2004-06-01
58,Clamperl,Common,['Water'],ex,EX,ex5,Hidden Legends,2004-06-01
59,Cyndaquil,Common,['Fire'],ex,EX,ex5,Hidden Legends,2004-06-01
60,Doduo,Common,['Colorless'],ex,EX,ex5,Hidden Legends,2004-06-01
61,Feebas,Common,['Water'],ex,EX,ex5,Hidden Legends,2004-06-01
62,Gulpin,Common,['Grass'],ex,EX,ex5,Hidden Legends,2004-06-01
63,Jigglypuff,Common,['Colorless'],ex,EX,ex5,Hidden Legends,2004-06-01
64,Machop,Common,['Fighting'],ex,EX,ex5,Hidden Legends,2004-06-01
65,Meditite,Common,['Psychic'],ex,EX,ex5,Hidden Legends,2004-06-01
66,Meditite,Common,['Fighting'],ex,EX,ex5,Hidden Legends,2004-06-01
67,Minun,Common,['Lightning'],ex,EX,ex5,Hidden Legends,2004-06-01
68,Oddish,Common,['Grass'],ex,EX,ex5,Hidden Legends,2004-06-01
69,Plusle,Common,['Lightning'],ex,EX,ex5,Hidden Legends,2004-06-01
70,Rhyhorn,Common,['Fighting'],ex,EX,ex5,Hidden Legends,2004-06-01
71,Seedot,Common,['Grass'],ex,EX,ex5,Hidden Legends,2004-06-01
72,Shuppet,Common,['Psychic'],ex,EX,ex5,Hidden Legends,2004-06-01
73,Snorunt,Common,['Water'],ex,EX,ex5,Hidden Legends,2004-06-01
74,Spheal,Common,['Water'],ex,EX,ex5,Hidden Legends,2004-06-01
75,Staryu,Common,['Water'],ex,EX,ex5,Hidden Legends,2004-06-01
76,Surskit,Common,['Grass'],ex,EX,ex5,Hidden Legends,2004-06-01
77,Tentacool,Common,['Water'],ex,EX,ex5,Hidden Legends,2004-06-01
78,Togepi,Common,['Colorless'],ex,EX,ex5,Hidden Legends,2004-06-01
79,Totodile,Common,['Water'],ex,EX,ex5,Hidden Legends,2004-06-01
80,Voltorb,Common,['Lightning'],ex,EX,ex5,Hidden Legends,2004-06-01
81,Vulpix,Common,['Fire'],ex,EX,ex5,Hidden Legends,2004-06-01
82,Whismur,Common,['Colorless'],ex,EX,ex5,Hidden Legends,2004-06-01
83,Zubat,Common,['Grass'],ex,EX,ex5,Hidden Legends,2004-06-01
93,Groudon ex,Rare,['Fighting'],ex,EX,ex5,Hidden Legends,2004-06-01
94,Kyogre ex,Rare,['Water'],ex,EX,ex5,Hidden Legends,2004-06-01
95,Metagross ex,Rare,['Metal'],ex,EX,ex5,Hidden Legends,2004-06-01
96,Ninetales ex,Rare,['Fire'],ex,EX,ex5,Hidden Legends,2004-06-01
97,Regice ex,Rare,['Water'],ex,EX,ex5,Hidden Legends,2004-06-01
98,Regirock ex,Rare,['Fighting'],ex,EX,ex5,Hidden Legends,2004-06-01
99,Registeel ex,Rare,['Metal'],ex,EX,ex5,Hidden Legends,2004-06-01
100,Vileplume ex,Rare,['Grass'],ex,EX,ex5,Hidden Legends,2004-06-01
101,Wigglytuff ex,Rare,['Colorless'],ex,EX,ex5,Hidden Legends,2004-06-01
102,Groudon,Rare,['Fighting'],ex,EX,ex5,Hidden Legends,2004-06-01
1,Treecko,None,['Grass'],ex,EX,ex5.5,Poké Card Creator Pack,2004-07-01
2,Wurmple,None,['Grass'],ex,EX,ex5.5,Poké Card Creator Pack,2004-07-01
3,Torchic,None,['Fire'],ex,EX,ex5.5,Poké Card Creator Pack,2004-07-01
4,Mudkip,None,['Water'],ex,EX,ex5.5,Poké Card Creator Pack,2004-07-01
5,Pikachu,None,['Lightning'],ex,EX,ex5.5,Poké Card Creator Pack,2004-07-01
1,Beedrill,Rare,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
2,Butterfree,Rare,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
3,Dewgong,Rare,['Water'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
4,Ditto,Rare,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
5,Exeggutor,Rare,['Psychic'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
6,Kangaskhan,Rare,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
7,Marowak,Rare,['Fighting'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
8,Nidoking,Rare,['Fighting'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
9,Nidoqueen,Rare,['Fighting'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
10,Pidgeot,Rare,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
11,Poliwrath,Rare,['Water'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
12,Raichu,Rare,['Lightning'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
13,Rapidash,Rare,['Fire'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
14,Slowbro,Rare,['Psychic'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
15,Snorlax,Rare,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
16,Tauros,Rare,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
17,Victreebel,Rare,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
18,Arcanine,Rare,['Fire'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
19,Chansey,Rare,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
20,Cloyster,Rare,['Water'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
21,Dodrio,Rare,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
22,Dugtrio,Rare,['Fighting'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
23,Farfetch'd,Rare,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
24,Fearow,Rare,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
25,Hypno,Rare,['Psychic'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
26,Kingler,Rare,['Water'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
27,Magneton,Rare,['Lightning'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
28,Primeape,Rare,['Fighting'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
29,Scyther,Rare,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
30,Tangela,Rare,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
31,Charmeleon,Uncommon,['Fire'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
32,Drowzee,Uncommon,['Psychic'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
33,Exeggcute,Uncommon,['Psychic'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
34,Haunter,Uncommon,['Psychic'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
35,Ivysaur,Uncommon,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
36,Kakuna,Uncommon,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
37,Lickitung,Uncommon,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
38,Mankey,Uncommon,['Fighting'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
39,Metapod,Uncommon,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
40,Nidorina,Uncommon,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
41,Nidorino,Uncommon,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
42,Onix,Uncommon,['Fighting'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
43,Parasect,Uncommon,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
44,Persian,Uncommon,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
45,Pidgeotto,Uncommon,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
46,Poliwhirl,Uncommon,['Water'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
47,Porygon,Uncommon,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
48,Raticate,Uncommon,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
49,Venomoth,Uncommon,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
50,Wartortle,Uncommon,['Water'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
51,Weepinbell,Uncommon,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
52,Wigglytuff,Uncommon,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
53,Bellsprout,Common,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
54,Bulbasaur,Common,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
55,Bulbasaur,Common,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
56,Caterpie,Common,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
57,Charmander,Common,['Fire'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
58,Charmander,Common,['Fire'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
59,Clefairy,Common,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
60,Cubone,Common,['Fighting'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
61,Diglett,Common,['Fighting'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
62,Doduo,Common,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
63,Gastly,Common,['Psychic'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
64,Growlithe,Common,['Fire'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
65,Jigglypuff,Common,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
66,Krabby,Common,['Water'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
67,Magikarp,Common,['Water'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
68,Magnemite,Common,['Lightning'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
69,Meowth,Common,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
70,Nidoran♀,Common,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
71,Nidoran♂,Common,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
72,Paras,Common,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
73,Pidgey,Common,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
74,Pikachu,Common,['Lightning'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
75,Poliwag,Common,['Water'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
76,Ponyta,Common,['Fire'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
77,Rattata,Common,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
78,Seel,Common,['Water'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
79,Shellder,Common,['Water'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
80,Slowpoke,Common,['Psychic'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
81,Spearow,Common,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
82,Squirtle,Common,['Water'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
83,Squirtle,Common,['Water'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
84,Venonat,Common,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
85,Voltorb,Common,['Lightning'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
86,Weedle,Common,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
104,Blastoise ex,Rare,['Water'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
105,Charizard ex,Rare,['Fire'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
106,Clefable ex,Rare,['Colorless'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
107,Electrode ex,Rare,['Lightning'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
108,Gengar ex,Rare,['Psychic'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
109,Gyarados ex,Rare,['Water'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
110,Mr. Mime ex,Rare,['Psychic'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
111,Mr. Mime ex,Rare,['Psychic'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
112,Venusaur ex,Rare,['Grass'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
113,Charmander,Rare,['Fire'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
114,Articuno ex,Rare,['Water'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
115,Moltres ex,Rare,['Fire'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
116,Zapdos ex,Rare,['Lightning'],ex,EX,ex6,FireRed & LeafGreen,2004-09-01
1,Azumarill,Rare,['Water'],ex,EX,ex7,Team Rocket Returns,2004-11-01
2,Dark Ampharos,Rare,"['Lightning', 'Darkness']",ex,EX,ex7,Team Rocket Returns,2004-11-01
3,Dark Crobat,Rare,"['Grass', 'Darkness']",ex,EX,ex7,Team Rocket Returns,2004-11-01
4,Dark Electrode,Rare,"['Lightning', 'Darkness']",ex,EX,ex7,Team Rocket Returns,2004-11-01
5,Dark Houndoom,Rare,"['Darkness', 'Darkness']",ex,EX,ex7,Team Rocket Returns,2004-11-01
6,Dark Hypno,Rare,"['Psychic', 'Darkness']",ex,EX,ex7,Team Rocket Returns,2004-11-01
7,Dark Marowak,Rare,"['Fighting', 'Darkness']",ex,EX,ex7,Team Rocket Returns,2004-11-01
8,Dark Octillery,Rare,"['Water', 'Darkness']",ex,EX,ex7,Team Rocket Returns,2004-11-01
9,Dark Slowking,Rare,"['Psychic', 'Darkness']",ex,EX,ex7,Team Rocket Returns,2004-11-01
10,Dark Steelix,Rare,"['Metal', 'Darkness']",ex,EX,ex7,Team Rocket Returns,2004-11-01
11,Jumpluff,Rare,['Grass'],ex,EX,ex7,Team Rocket Returns,2004-11-01
12,Kingdra,Rare,['Water'],ex,EX,ex7,Team Rocket Returns,2004-11-01
13,Piloswine,Rare,['Fighting'],ex,EX,ex7,Team Rocket Returns,2004-11-01
14,Togetic,Rare,['Colorless'],ex,EX,ex7,Team Rocket Returns,2004-11-01
15,Dark Dragonite,Rare,['Darkness'],ex,EX,ex7,Team Rocket Returns,2004-11-01
16,Dark Muk,Rare,"['Grass', 'Darkness']",ex,EX,ex7,Team Rocket Returns,2004-11-01
17,Dark Raticate,Rare,['Darkness'],ex,EX,ex7,Team Rocket Returns,2004-11-01
